transaction_id,date,payment_method,merchant_category,amount,status,interchange_fee_pct,network_fee_pct,mdr_pct,interchange_cost,network_cost,gateway_revenue,refund_loss,chargeback_loss,net_revenue,merchant_id,merchant_name
TXN100092038,2025-04-03,UPI,E-commerce,1217.84,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00041,Suvarna Outlet
TXN100094852,2025-04-03,UPI,Food Delivery,278.15,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00242,Varuna Kitchen
TXN100000390,2025-04-03,Net Banking,Food Delivery,249.71,Success,0.0,0.0,0.01016,0.0,0.0,2.54,0.0,0.0,2.54,M00231,Galexa Foods
TXN100036683,2025-04-03,UPI,Utility/Bill-pay,413.12,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00186,Pallava Services
TXN100079358,2025-04-03,RuPay Debit,Utility/Bill-pay,292.94,Success,0.0025,0.0005,0.00544,0.73,0.15,1.59,0.0,0.0,0.71,M00181,Ember Telecom
TXN100062716,2025-04-03,Net Banking,E-commerce,1283.51,Success,0.0,0.0,0.00934,0.0,0.0,11.98,0.0,0.0,11.98,M00099,Jalsa Outlet
TXN100026194,2025-04-03,UPI,Food Delivery,165.54,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00226,Tamira Tiffins
TXN100054718,2025-04-03,UPI,Subscription,515.4,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00288,Yamuna Studios
TXN100001532,2025-04-03,UPI,Food Delivery,342.95,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00229,Fathom Eats
TXN100023406,2025-04-03,Wallet,Food Delivery,346.63,Success,0.005,0.001,0.01521,1.73,0.35,5.27,0.0,0.0,3.19,M00226,Tamira Tiffins
TXN100061282,2025-04-03,UPI,Food Delivery,377.35,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00248,Citrin Tiffins
TXN100075482,2025-04-03,UPI,Food Delivery,155.59,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00248,Citrin Tiffins
TXN100093789,2025-04-03,UPI,Food Delivery,284.2,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00226,Tamira Tiffins
TXN100044747,2025-04-03,Net Banking,Utility/Bill-pay,1584.33,Success,0.0,0.0,0.01008,0.0,0.0,15.97,0.0,0.0,15.97,M00181,Ember Telecom
TXN100044502,2025-04-03,UPI,Food Delivery,241.98,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00253,Veloce Tiffins
TXN100008451,2025-04-03,UPI,E-commerce,1101.73,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00011,Amora Kart
TXN100059489,2025-04-03,RuPay Debit,Utility/Bill-pay,590.1,Success,0.0025,0.0005,0.00621,1.48,0.3,3.66,0.0,0.0,1.89,M00208,Bellara Telecom
TXN100095715,2025-04-03,UPI,Utility/Bill-pay,486.89,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00192,Solstice Power
TXN100034820,2025-04-03,UPI,E-commerce,1572.4,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00061,Ravanti Shoppe
TXN100039622,2025-04-03,UPI,Utility/Bill-pay,708.27,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00185,Bhumi Energy
TXN100007001,2025-04-03,UPI,Subscription,438.72,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00337,Madhuban Cloud
TXN100086058,2025-04-03,RuPay Debit,Food Delivery,266.79,Success,0.0025,0.0005,0.00614,0.67,0.13,1.64,0.0,0.0,0.84,M00240,Pinnacle Foods
TXN100066429,2025-04-03,UPI,Subscription,274.04,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00345,Umber Digital
TXN100081626,2025-04-03,Credit Card,E-commerce,613.84,Refunded,0.016,0.0015,0.01991,9.82,0.92,12.22,21.07,0.0,-19.59,M00005,Dhruva Commerce
TXN100052228,2025-04-03,Net Banking,Subscription,218.3,Success,0.0,0.0,0.01025,0.0,0.0,2.24,0.0,0.0,2.24,M00314,Xantha Digital
TXN100038227,2025-04-03,Credit Card,Utility/Bill-pay,1613.17,Success,0.016,0.0015,0.01859,25.81,2.42,29.99,0.0,0.0,1.76,M00185,Bhumi Energy
TXN100085293,2025-04-03,UPI,Subscription,490.15,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00286,Fenix Labs
TXN100082979,2025-04-03,Net Banking,Utility/Bill-pay,798.67,Success,0.0,0.0,0.00994,0.0,0.0,7.94,0.0,0.0,7.94,M00181,Ember Telecom
TXN100039535,2025-04-03,Wallet,Utility/Bill-pay,439.51,Success,0.005,0.001,0.01423,2.2,0.44,6.25,0.0,0.0,3.62,M00181,Ember Telecom
TXN100005813,2025-04-03,UPI,Food Delivery,93.89,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00237,Ferro Eats
TXN100053101,2025-04-03,Wallet,E-commerce,474.67,Success,0.005,0.001,0.01644,2.37,0.47,7.8,0.0,0.0,4.96,M00003,Quanta Kart
TXN100094633,2025-04-03,RuPay Debit,E-commerce,599.07,Success,0.0025,0.0005,0.00513,1.5,0.3,3.07,0.0,0.0,1.28,M00018,Calyx Kart
TXN100020298,2025-04-03,Credit Card,Travel,6520.86,Success,0.016,0.0015,0.01899,104.33,9.78,123.82,0.0,0.0,9.7,M00384,Nakshatra Stays
TXN100067771,2025-04-03,UPI,Travel,1851.4,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,7.47,0.0,-7.47,M00377,Fathom Holidays
TXN100030004,2025-04-03,Credit Card,E-commerce,2525.65,Success,0.016,0.0015,0.02132,40.41,3.79,53.85,0.0,0.0,9.66,M00003,Quanta Kart
TXN100054966,2025-04-03,Wallet,Food Delivery,116.26,Success,0.005,0.001,0.01643,0.58,0.12,1.91,0.0,0.0,1.21,M00232,Amora Foods
TXN100065398,2025-04-03,UPI,Utility/Bill-pay,1442.79,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00184,Wystan Services
TXN100046108,2025-04-03,UPI,Utility/Bill-pay,3194.39,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100020345,2025-04-03,Credit Card,Subscription,536.86,Success,0.016,0.0015,0.0189,8.59,0.81,10.15,0.0,0.0,0.75,M00290,Jalsa Labs
TXN100021962,2025-04-03,RuPay Debit,E-commerce,855.23,Success,0.0025,0.0005,0.0057,2.14,0.43,4.87,0.0,0.0,2.31,M00017,Juniper Shoppe
TXN100089893,2025-04-03,Wallet,E-commerce,1970.36,Refunded,0.005,0.001,0.01324,9.85,1.97,26.08,33.02,0.0,-18.76,M00004,Lyra Kart
TXN100048390,2025-04-03,UPI,Food Delivery,521.4,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00227,Ursa Diner
TXN100021960,2025-04-03,UPI,E-commerce,1120.65,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,-9.1,M00004,Lyra Kart
TXN100078136,2025-04-03,RuPay Debit,Food Delivery,320.83,Success,0.0025,0.0005,0.00681,0.8,0.16,2.18,0.0,0.0,1.22,M00226,Tamira Tiffins
TXN100076991,2025-04-03,UPI,Food Delivery,188.88,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00227,Ursa Diner
TXN100064775,2025-04-03,Credit Card,Travel,4267.47,Success,0.016,0.0015,0.01809,68.28,6.4,77.2,0.0,0.0,2.52,M00376,Harbour Stays
TXN100042123,2025-04-03,UPI,Subscription,216.31,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0,-7.76,M00298,Ojas Cloud
TXN100034828,2025-04-03,UPI,E-commerce,6516.29,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00029,Ivora Retail
TXN100034840,2025-04-03,UPI,E-commerce,863.86,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00050,Arvix Trends
TXN100028191,2025-04-03,UPI,Food Delivery,436.16,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00265,Ivora Meals
TXN100086101,2025-04-03,UPI,E-commerce,1043.69,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00028,Ursa Kart
TXN100022025,2025-04-03,UPI,E-commerce,702.93,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,11.31,0.0,-11.31,M00085,Nakshatra Retail
TXN100031927,2025-04-03,UPI,Utility/Bill-pay,330.71,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00183,Fenix Grid
TXN100011222,2025-04-03,Credit Card,E-commerce,2919.41,Success,0.016,0.0015,0.02226,46.71,4.38,64.98,0.0,0.0,13.89,M00003,Quanta Kart
TXN100008318,2025-04-03,UPI,Utility/Bill-pay,592.2,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00184,Wystan Services
TXN100081393,2025-04-03,Wallet,Utility/Bill-pay,1058.97,Success,0.005,0.001,0.01498,5.29,1.06,15.86,0.0,0.0,9.51,M00192,Solstice Power
TXN100025147,2025-04-03,UPI,Utility/Bill-pay,398.77,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100002129,2025-04-03,RuPay Debit,E-commerce,739.86,Success,0.0025,0.0005,0.00613,1.85,0.37,4.54,0.0,0.0,2.32,M00068,Zephyr Mart
TXN100003798,2025-04-03,Net Banking,Utility/Bill-pay,1304.22,Success,0.0,0.0,0.01,0.0,0.0,13.04,0.0,0.0,13.04,M00183,Fenix Grid
TXN100073138,2025-04-03,UPI,Utility/Bill-pay,1983.71,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00187,Madhuban Telecom
TXN100057152,2025-04-03,UPI,Subscription,481.48,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00287,Ojas Prime
TXN100007481,2025-04-03,RuPay Debit,Subscription,478.27,Refunded,0.0025,0.0005,0.0066,1.2,0.24,3.16,16.21,0.0,-14.49,M00292,Madhuban Stream
TXN100093783,2025-04-03,Credit Card,Food Delivery,451.68,Success,0.016,0.0015,0.02153,7.23,0.68,9.73,0.0,0.0,1.82,M00230,Juniper Diner
TXN100065056,2025-04-03,Credit Card,E-commerce,1352.18,Success,0.016,0.0015,0.0181,21.63,2.03,24.47,0.0,0.0,0.81,M00001,Pinnacle Kart
TXN100030064,2025-04-03,RuPay Debit,Food Delivery,666.79,Success,0.0025,0.0005,0.00623,1.67,0.33,4.16,0.0,0.0,2.16,M00227,Ursa Diner
TXN100046683,2025-04-03,RuPay Debit,E-commerce,2137.06,Success,0.0025,0.0005,0.00536,5.34,1.07,11.46,0.0,0.0,5.05,M00092,Bhumi Kart
TXN100008833,2025-04-03,RuPay Debit,Food Delivery,270.45,Success,0.0025,0.0005,0.00619,0.68,0.14,1.67,0.0,0.0,0.86,M00228,Quanta Kitchen
TXN100020159,2025-04-03,Credit Card,Subscription,247.15,Success,0.016,0.0015,0.01919,3.95,0.37,4.74,0.0,0.0,0.42,M00303,Chandrika Prime
TXN100030928,2025-04-03,UPI,Utility/Bill-pay,1464.29,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00186,Pallava Services
TXN100027884,2025-04-03,UPI,Food Delivery,356.95,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00230,Juniper Diner
TXN100057666,2025-04-03,UPI,Food Delivery,141.72,Refunded,0.0,0.0,0.0,0.0,0.0,0.0,7.48,0.0,-7.48,M00245,Ember Meals
TXN100059470,2025-04-03,UPI,E-commerce,954.37,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00143,Bhumi Retail
TXN100069054,2025-04-03,Credit Card,Travel,8981.44,Success,0.016,0.0015,0.02056,143.7,13.47,184.68,0.0,0.0,27.51,M00378,Rivet Getaways
TXN100001090,2025-04-03,UPI,E-commerce,573.63,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00007,Trilok Shoppe
TXN100093979,2025-04-03,RuPay Debit,Subscription,263.87,Success,0.0025,0.0005,0.00536,0.66,0.13,1.41,0.0,0.0,0.62,M00289,Pallava Studios
TXN100010881,2025-04-03,Credit Card,Subscription,340.72,Success,0.016,0.0015,0.01978,5.45,0.51,6.74,0.0,0.0,0.78,M00293,Tidewater Studios
TXN100026793,2025-04-03,UPI,Utility/Bill-pay,568.06,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00187,Madhuban Telecom
TXN100063687,2025-04-03,RuPay Debit,Food Delivery,212.3,Success,0.0025,0.0005,0.0064,0.53,0.11,1.36,0.0,0.0,0.72,M00226,Tamira Tiffins
TXN100037813,2025-04-03,UPI,Food Delivery,768.49,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00233,Meghna Table
TXN100008048,2025-04-03,Credit Card,Utility/Bill-pay,2973.01,Success,0.016,0.0015,0.01924,47.57,4.46,57.2,0.0,0.0,5.17,M00181,Ember Telecom
TXN100085589,2025-04-03,UPI,E-commerce,729.24,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00010,Varuna Kart
TXN100043174,2025-04-03,Credit Card,E-commerce,655.84,Success,0.016,0.0015,0.0186,10.49,0.98,12.2,0.0,0.0,0.72,M00009,Vespera Commerce
TXN100065228,2025-04-03,Net Banking,Travel,4735.03,Success,0.0,0.0,0.00768,0.0,0.0,36.35,0.0,0.0,36.35,M00379,Ferro Expeditions
TXN100056725,2025-04-03,UPI,Subscription,304.61,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00286,Fenix Labs
TXN100083748,2025-04-03,UPI,Utility/Bill-pay,1671.87,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00183,Fenix Grid
TXN100018371,2025-04-03,UPI,E-commerce,1509.36,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00074,Nectar Bazaar
TXN100050022,2025-04-03,Credit Card,Subscription,647.79,Success,0.016,0.0015,0.02275,10.36,0.97,14.74,0.0,0.0,3.4,M00292,Madhuban Stream
TXN100077684,2025-04-03,Credit Card,Food Delivery,535.58,Success,0.016,0.0015,0.01736,8.57,0.8,9.3,0.0,0.0,-0.08,M00231,Galexa Foods
TXN100040102,2025-04-03,UPI,E-commerce,241.28,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00002,Umbra Commerce
TXN100064387,2025-04-03,UPI,Food Delivery,602.94,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00252,Quanta Table
TXN100049388,2025-04-03,UPI,Subscription,318.05,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00307,Orbix Digital
TXN100008042,2025-04-03,UPI,Subscription,192.78,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00346,Ember Cloud
TXN100097971,2025-04-03,UPI,E-commerce,1813.15,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00033,Rivet Trends
TXN100071795,2025-04-03,Net Banking,Travel,11562.76,Success,0.0,0.0,0.00794,0.0,0.0,91.75,0.0,0.0,91.75,M00377,Fathom Holidays
TXN100050073,2025-04-03,UPI,Utility/Bill-pay,1517.29,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00183,Fenix Grid
TXN100005144,2025-04-03,Credit Card,Utility/Bill-pay,780.75,Success,0.016,0.0015,0.02259,12.49,1.17,17.64,0.0,0.0,3.98,M00188,Calyx Utilities
TXN100091463,2025-04-03,UPI,Food Delivery,173.5,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00228,Quanta Kitchen
TXN100033920,2025-04-03,Wallet,E-commerce,2622.55,Success,0.005,0.001,0.01373,13.11,2.62,36.0,0.0,0.0,20.26,M00156,Meridian Commerce
TXN100049512,2025-04-03,UPI,Utility/Bill-pay,1476.77,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100074185,2025-04-03,UPI,Utility/Bill-pay,514.22,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00183,Fenix Grid
TXN100016193,2025-04-03,Net Banking,Subscription,295.31,Success,0.0,0.0,0.00879,0.0,0.0,2.6,0.0,0.0,2.6,M00290,Jalsa Labs
TXN100076669,2025-04-03,Wallet,Subscription,413.52,Success,0.005,0.001,0.01715,2.07,0.41,7.09,0.0,0.0,4.61,M00370,Vanta Labs
TXN100082158,2025-04-03,Credit Card,Travel,19617.57,Success,0.016,0.0015,0.01957,313.88,29.43,383.88,0.0,0.0,40.57,M00389,Ilvara Voyages
TXN100030439,2025-04-03,Credit Card,Travel,4188.46,Success,0.016,0.0015,0.02271,67.02,6.28,95.13,0.0,0.0,21.83,M00377,Fathom Holidays
TXN100006680,2025-04-03,Wallet,Food Delivery,148.13,Success,0.005,0.001,0.01294,0.74,0.15,1.92,0.0,0.0,1.03,M00227,Ursa Diner
TXN100096247,2025-04-03,RuPay Debit,E-commerce,522.5,Success,0.0025,0.0005,0.00552,1.31,0.26,2.88,0.0,0.0,1.32,M00001,Pinnacle Kart
TXN100040763,2025-04-03,UPI,Utility/Bill-pay,477.79,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100078512,2025-04-03,Credit Card,Subscription,489.78,Success,0.016,0.0015,0.02126,7.84,0.73,10.41,0.0,0.0,1.84,M00288,Yamuna Studios
TXN100033456,2025-04-03,UPI,E-commerce,221.98,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00035,Verdant Trends
TXN100037453,2025-04-03,UPI,Utility/Bill-pay,2624.52,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100081751,2025-04-03,UPI,E-commerce,1238.21,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00052,Tamira Mart
TXN100099609,2025-04-03,Credit Card,Travel,16694.71,Success,0.016,0.0015,0.02157,267.12,25.04,360.02,0.0,0.0,67.86,M00436,Ursa Expeditions
TXN100097349,2025-04-03,UPI,Subscription,509.07,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00289,Pallava Studios
TXN100086589,2025-04-03,Credit Card,Subscription,461.36,Success,0.016,0.0015,0.01853,7.38,0.69,8.55,0.0,0.0,0.47,M00288,Yamuna Studios
TXN100041595,2025-04-03,UPI,Utility/Bill-pay,2105.01,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100057920,2025-04-03,RuPay Debit,Travel,3718.01,Success,0.0025,0.0005,0.00597,9.3,1.86,22.2,0.0,0.0,11.05,M00376,Harbour Stays
TXN100036328,2025-04-03,UPI,Food Delivery,338.88,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00258,Kalindi Bites
TXN100027222,2025-04-03,RuPay Debit,Food Delivery,271.17,Success,0.0025,0.0005,0.00531,0.68,0.14,1.44,0.0,0.0,0.63,M00227,Ursa Diner
TXN100014949,2025-04-03,UPI,Utility/Bill-pay,515.42,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100066757,2025-04-03,UPI,Utility/Bill-pay,688.94,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100067335,2025-04-03,Wallet,Travel,5578.22,Success,0.005,0.001,0.01442,27.89,5.58,80.44,0.0,0.0,46.97,M00388,Ironwood Tours
TXN100001046,2025-04-03,UPI,E-commerce,2943.76,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00065,Xantha Bazaar
TXN100057468,2025-04-03,Wallet,Travel,4819.93,Success,0.005,0.001,0.01544,24.1,4.82,74.42,0.0,0.0,45.5,M00380,Thalia Stays
TXN100008140,2025-04-03,UPI,Utility/Bill-pay,893.01,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100011453,2025-04-03,RuPay Debit,E-commerce,352.59,Success,0.0025,0.0005,0.00555,0.88,0.18,1.96,0.0,0.0,0.9,M00043,Kelvin Bazaar
TXN100001055,2025-04-03,UPI,Food Delivery,195.18,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00227,Ursa Diner
TXN100019227,2025-04-03,UPI,Utility/Bill-pay,1934.36,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00193,Meghna Energy
TXN100017896,2025-04-03,UPI,Travel,4281.18,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00381,Terra Voyages
TXN100072336,2025-04-03,UPI,Food Delivery,752.03,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00226,Tamira Tiffins
TXN100074173,2025-04-03,Net Banking,Utility/Bill-pay,1913.38,Success,0.0,0.0,0.00903,0.0,0.0,17.27,0.0,0.0,17.27,M00181,Ember Telecom
TXN100076345,2025-04-03,Credit Card,Subscription,523.9,Success,0.016,0.0015,0.02262,8.38,0.79,11.85,0.0,0.0,2.68,M00364,Dhruva Plus
TXN100085652,2025-04-03,UPI,Travel,2266.43,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00376,Harbour Stays
TXN100015028,2025-04-03,Wallet,Food Delivery,133.08,Success,0.005,0.001,0.01426,0.67,0.13,1.9,0.0,0.0,1.1,M00231,Galexa Foods
TXN100049153,2025-04-03,UPI,Utility/Bill-pay,572.12,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100051583,2025-04-03,Credit Card,E-commerce,3084.3,Success,0.016,0.0015,0.02179,49.35,4.63,67.22,0.0,0.0,13.25,M00003,Quanta Kart
TXN100009256,2025-04-03,UPI,Utility/Bill-pay,1116.28,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100096178,2025-04-03,UPI,Subscription,391.51,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00330,Chandrika Stream
TXN100015987,2025-04-03,Wallet,Food Delivery,170.34,Success,0.005,0.001,0.01431,0.85,0.17,2.44,0.0,0.0,1.41,M00234,Quarry Tiffins
TXN100076899,2025-04-03,Wallet,Subscription,365.54,Success,0.005,0.001,0.01365,1.83,0.37,4.99,0.0,0.0,2.8,M00292,Madhuban Stream
TXN100023621,2025-04-03,RuPay Debit,E-commerce,1406.77,Success,0.0025,0.0005,0.00566,3.52,0.7,7.97,0.0,0.0,3.75,M00028,Ursa Kart
TXN100007673,2025-04-03,UPI,Utility/Bill-pay,922.0,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100096501,2025-04-03,UPI,E-commerce,1161.64,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00002,Umbra Commerce
TXN100001392,2025-04-03,UPI,E-commerce,2057.33,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00009,Vespera Commerce
TXN100088112,2025-04-03,UPI,Subscription,684.06,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00286,Fenix Labs
TXN100095132,2025-04-03,UPI,E-commerce,752.94,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00002,Umbra Commerce
TXN100053524,2025-04-03,Wallet,Food Delivery,153.58,Success,0.005,0.001,0.01331,0.77,0.15,2.04,0.0,0.0,1.12,M00237,Ferro Eats
TXN100050440,2025-04-03,UPI,Utility/Bill-pay,414.27,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100071825,2025-04-03,UPI,E-commerce,463.14,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00004,Lyra Kart
TXN100087764,2025-04-03,RuPay Debit,Utility/Bill-pay,924.93,Success,0.0025,0.0005,0.00685,2.31,0.46,6.34,0.0,0.0,3.56,M00181,Ember Telecom
TXN100009543,2025-04-03,UPI,Utility/Bill-pay,1421.52,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00181,Ember Telecom
TXN100050475,2025-04-03,UPI,E-commerce,1339.65,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00001,Pinnacle Kart
TXN100021604,2025-04-03,UPI,Utility/Bill-pay,981.46,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00182,Zephyr Telecom
TXN100043025,2025-04-03,Credit Card,Travel,7387.95,Success,0.016,0.0015,0.01998,118.21,11.08,147.59,0.0,0.0,18.3,M00390,Varuna Getaways
TXN100039719,2025-04-03,UPI,E-commerce,1084.63,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00091,Prisma Kart
TXN100056015,2025-04-03,UPI,Food Delivery,158.77,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00247,Kalindi Eats
TXN100067945,2025-04-03,Wallet,Food Delivery,654.09,Success,0.005,0.001,0.01564,3.27,0.65,10.23,0.0,0.0,6.3,M00229,Fathom Eats
TXN100018086,2025-04-03,UPI,E-commerce,6235.0,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00020,Ivora Trends
TXN100009506,2025-04-03,UPI,Food Delivery,591.42,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00277,Galexa Kitchen
TXN100013346,2025-04-03,Wallet,Subscription,170.81,Success,0.005,0.001,0.01604,0.85,0.17,2.74,0.0,0.0,1.71,M00287,Ojas Prime
TXN100050156,2025-04-03,RuPay Debit,E-commerce,1326.55,Success,0.0025,0.0005,0.00635,3.32,0.66,8.42,0.0,0.0,4.44,M00024,Chandrika Retail
TXN100032895,2025-04-03,Credit Card,E-commerce,2744.57,Success,0.016,0.0015,0.02155,43.91,4.12,59.14,0.0,0.0,11.11,M00027,Dovetail Outlet
TXN100021501,2025-04-03,RuPay Debit,Utility/Bill-pay,839.96,Success,0.0025,0.0005,0.00525,2.1,0.42,4.41,0.0,0.0,1.89,M00181,Ember Telecom
TXN100050179,2025-04-03,RuPay Debit,E-commerce,554.8,Success,0.0025,0.0005,0.00644,1.39,0.28,3.57,0.0,0.0,1.91,M00153,Quanta Mart
TXN100084658,2025-04-03,UPI,E-commerce,660.94,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00043,Kelvin Bazaar
TXN100004418,2025-04-03,RuPay Debit,E-commerce,1459.89,Success,0.0025,0.0005,0.00664,3.65,0.73,9.69,0.0,0.0,5.31,M00001,Pinnacle Kart
TXN100044410,2025-04-03,UPI,Utility/Bill-pay,1762.34,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M00183,Fenix Grid
